,p,noise_p,noise_y,n_samples,n_trials,y1_z1_pns,y1_z1_pn,y1_z1_ps,y1_z2_pns,y1_z2_pn,y1_z2_ps,y1_z1*z2_pns,y1_z1*z2_pn,y1_z1*z2_ps,cond_pns_y1_z1,cond_pns_y1_z2,y2_z1_pns,y2_z1_pn,y2_z1_ps,y2_z2_pns,y2_z2_pn,y2_z2_ps,y2_z1*z2_pns,y2_z1*z2_pn,y2_z1*z2_ps,cond_pns_y2_z1,cond_pns_y2_z2,z1_z2_corr
0,0.4,0.0,0.2,10000,100,0.6083151942607554,0.7571602679874241,0.7557663345119556,0.6083151942607554,0.7571602679874241,0.7557663345119556,0.6083151942607554,0.7571602679874241,0.7557663345119556,,,0.5886830046868564,0.7467621406815996,0.7355144395175751,0.5886830046868564,0.7467621406815996,0.7355144395175751,0.5886830046868564,0.7467621406815996,0.7355144395175751,,,1.0
0,0.4,0.0,0.2,10000,100,0.6000613688941554,0.7498926432131254,0.7502033063431994,0.6000613688941554,0.7498926432131254,0.7502033063431994,0.6000613688941554,0.7498926432131254,0.7502033063431994,,,0.6219681918924467,0.76854668297538,0.7653204952563619,0.6219681918924467,0.76854668297538,0.7653204952563619,0.6219681918924467,0.76854668297538,0.7653204952563619,,,1.0
0,0.4,0.0,0.2,10000,100,0.613428539206539,0.7598623154178711,0.7609459155637406,0.613428539206539,0.7598623154178711,0.7609459155637406,0.613428539206539,0.7598623154178711,0.7609459155637406,,,0.5920185454217739,0.7436896497207984,0.7437768101568042,0.5920185454217739,0.7436896497207984,0.7437768101568042,0.5920185454217739,0.7436896497207984,0.7437768101568042,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.6016272062507871,0.7489954865697931,0.7535582959782352,0.6016272062507871,0.7489954865697931,0.7535582959782352,0.6016272062507871,0.7489954865697931,0.7535582959782352,,,0.5991268780094373,0.74682566588787,0.7518260201461152,0.5991268780094373,0.74682566588787,0.7518260201461152,0.5991268780094373,0.74682566588787,0.7518260201461152,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5774868162547823,0.7390088987396208,0.7254379840555942,0.5774868162547823,0.7390088987396208,0.7254379840555942,0.5774868162547823,0.7390088987396208,0.7254379840555942,,,0.5831225524897327,0.7378729129080769,0.735478827906199,0.5831225524897327,0.7378729129080769,0.735478827906199,0.5831225524897327,0.7378729129080769,0.735478827906199,,,1.0
0,0.4,0.0,0.2,10000,100,0.5913853189745201,0.7461709810138094,0.7403187540839121,0.5913853189745201,0.7461709810138094,0.7403187540839121,0.5913853189745201,0.7461709810138094,0.7403187540839121,,,0.5980339854920635,0.75088860131034,0.7460513529576344,0.5980339854920635,0.75088860131034,0.7460513529576344,0.5980339854920635,0.75088860131034,0.7460513529576344,,,1.0
0,0.4,0.0,0.2,10000,100,0.6172519301574817,0.7528148540650939,0.7741518864192222,0.6172519301574817,0.7528148540650939,0.7741518864192222,0.6172519301574817,0.7528148540650939,0.7741518864192222,,,0.6020393449376866,0.7577391755250195,0.7455422055559806,0.6020393449376866,0.7577391755250195,0.7455422055559806,0.6020393449376866,0.7577391755250195,0.7455422055559806,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5960870512041141,0.7417103170715359,0.7522348546759972,0.5960870512041141,0.7417103170715359,0.7522348546759972,0.5960870512041141,0.7417103170715359,0.7522348546759972,,,0.6004433584298834,0.7534864198570339,0.7472322001391124,0.6004433584298834,0.7534864198570339,0.7472322001391124,0.6004433584298834,0.7534864198570339,0.7472322001391124,,,1.0
0,0.4,0.0,0.2,10000,100,0.5888483342393415,0.7431269625349385,0.7393359568485056,0.5888483342393415,0.7431269625349385,0.7393359568485056,0.5888483342393415,0.7431269625349385,0.7393359568485056,,,0.5991271258833579,0.7530669457047142,0.7456055914427422,0.5991271258833579,0.7530669457047142,0.7456055914427422,0.5991271258833579,0.7530669457047142,0.7456055914427422,,,1.0
0,0.4,0.0,0.2,10000,100,0.5919592657160093,0.7423449322241861,0.7450328208337214,0.5919592657160093,0.7423449322241861,0.7450328208337214,0.5919592657160093,0.7423449322241861,0.7450328208337214,,,0.6108394952678871,0.7559021465250535,0.7609373103337133,0.6108394952678871,0.7559021465250535,0.7609373103337133,0.6108394952678871,0.7559021465250535,0.7609373103337133,,,1.0
0,0.4,0.0,0.2,10000,100,0.6190854495512301,0.7626719759913085,0.7668087033283422,0.6190854495512301,0.7626719759913085,0.7668087033283422,0.6190854495512301,0.7626719759913085,0.7668087033283422,,,0.5877360545526149,0.7386512670480091,0.7420460877789893,0.5877360545526149,0.7386512670480091,0.7420460877789893,0.5877360545526149,0.7386512670480091,0.7420460877789893,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5967804281955684,0.7494624885098601,0.7455072517948407,0.5967804281955684,0.7494624885098601,0.7455072517948407,0.5967804281955684,0.7494624885098601,0.7455072517948407,,,0.5953472906301566,0.7469643777209001,0.7457455570839351,0.5953472906301566,0.7469643777209001,0.7457455570839351,0.5953472906301566,0.7469643777209001,0.7457455570839351,,,1.0
0,0.4,0.0,0.2,10000,100,0.5995435171430255,0.7541403701843957,0.7451994881789997,0.5995435171430255,0.7541403701843957,0.7451994881789997,0.5995435171430255,0.7541403701843957,0.7451994881789997,,,0.6122007477499292,0.7533891850251717,0.7656288363835534,0.6122007477499292,0.7533891850251717,0.7656288363835534,0.6122007477499292,0.7533891850251717,0.7656288363835534,,,1.0
0,0.4,0.0,0.2,10000,100,0.6040474205993513,0.7515109349354762,0.7548044034198225,0.6040474205993513,0.7515109349354762,0.7548044034198225,0.6040474205993513,0.7515109349354762,0.7548044034198225,,,0.6077077957903967,0.7618772089291044,0.7501986816312046,0.6077077957903967,0.7618772089291044,0.7501986816312046,0.6077077957903967,0.7618772089291044,0.7501986816312046,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5958360081549141,0.7486286837344843,0.744857624318081,0.5958360081549141,0.7486286837344843,0.744857624318081,0.5958360081549141,0.7486286837344843,0.744857624318081,,,0.612446567188752,0.7570571965371639,0.7622582510229539,0.612446567188752,0.7570571965371639,0.7622582510229539,0.612446567188752,0.7570571965371639,0.7622582510229539,,,1.0
0,0.4,0.0,0.2,10000,100,0.5903087082372042,0.7425923251079953,0.7421728712131703,0.5903087082372042,0.7425923251079953,0.7421728712131703,0.5903087082372042,0.7425923251079953,0.7421728712131703,,,0.6048168738784927,0.7541754070522425,0.753328843323605,0.6048168738784927,0.7541754070522425,0.753328843323605,0.6048168738784927,0.7541754070522425,0.753328843323605,,,1.0
0,0.4,0.0,0.2,10000,100,0.6118844538812845,0.7576529985539697,0.7607860120540864,0.6118844538812845,0.7576529985539697,0.7607860120540864,0.6118844538812845,0.7576529985539697,0.7607860120540864,,,0.5957168155476517,0.7436628338697657,0.7496507369936948,0.5957168155476517,0.7436628338697657,0.7496507369936948,0.5957168155476517,0.7436628338697657,0.7496507369936948,,,1.0
0,0.4,0.0,0.2,10000,100,0.5953923161445356,0.7480320836734253,0.7447548122051896,0.5953923161445356,0.7480320836734253,0.7447548122051896,0.5953923161445356,0.7480320836734253,0.7447548122051896,,,0.5876258856401178,0.7438620539840517,0.7366874642101966,0.5876258856401178,0.7438620539840517,0.7366874642101966,0.5876258856401178,0.7438620539840517,0.7366874642101966,,,1.0
0,0.4,0.0,0.2,10000,100,0.6056236974615009,0.7529273747325791,0.7558344774301408,0.6056236974615009,0.7529273747325791,0.7558344774301408,0.6056236974615009,0.7529273747325791,0.7558344774301408,,,0.5986146727542969,0.7493476869348238,0.748486358773739,0.5986146727542969,0.7493476869348238,0.748486358773739,0.5986146727542969,0.7493476869348238,0.748486358773739,,,1.0
0,0.4,0.0,0.2,10000,100,0.6013514772012788,0.7468335951815755,0.7553242980841853,0.6013514772012788,0.7468335951815755,0.7553242980841853,0.6013514772012788,0.7468335951815755,0.7553242980841853,,,0.6041002913174122,0.7564755244402588,0.7499431312555619,0.6041002913174122,0.7564755244402588,0.7499431312555619,0.6041002913174122,0.7564755244402588,0.7499431312555619,,,1.0
0,0.4,0.0,0.2,10000,100,0.5957848971277115,0.7438541526270684,0.7495641847344218,0.5957848971277115,0.7438541526270684,0.7495641847344218,0.5957848971277115,0.7438541526270684,0.7495641847344218,,,0.6040840067607318,0.7549176374810759,0.7514553342434019,0.6040840067607318,0.7549176374810759,0.7514553342434019,0.6040840067607318,0.7549176374810759,0.7514553342434019,,,1.0
0,0.4,0.0,0.2,10000,100,0.5990439552152506,0.7459474462658469,0.7525872607891031,0.5990439552152506,0.7459474462658469,0.7525872607891031,0.5990439552152506,0.7459474462658469,0.7525872607891031,,,0.5939984739775104,0.7371284055188494,0.7536418243825116,0.5939984739775104,0.7371284055188494,0.7536418243825116,0.5939984739775104,0.7371284055188494,0.7536418243825116,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5941073450735024,0.7514423307158105,0.7394134159182102,0.5941073450735024,0.7514423307158105,0.7394134159182102,0.5941073450735024,0.7514423307158105,0.7394134159182102,,,0.5974580316336298,0.7435484178805686,0.7525273245032994,0.5974580316336298,0.7435484178805686,0.7525273245032994,0.5974580316336298,0.7435484178805686,0.7525273245032994,,,1.0
0,0.4,0.0,0.2,10000,100,0.5889851906890273,0.7469828053341792,0.7357720137482024,0.5889851906890273,0.7469828053341792,0.7357720137482024,0.5889851906890273,0.7469828053341792,0.7357720137482024,,,0.604154860519863,0.7589932917537272,0.7475685014262884,0.604154860519863,0.7589932917537272,0.7475685014262884,0.604154860519863,0.7589932917537272,0.7475685014262884,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5906713693563272,0.7416374723730529,0.743703935052133,0.5906713693563272,0.7416374723730529,0.743703935052133,0.5906713693563272,0.7416374723730529,0.743703935052133,,,0.6039223532443425,0.7532280380400912,0.7528857291730601,0.6039223532443425,0.7532280380400912,0.7528857291730601,0.6039223532443425,0.7532280380400912,0.7528857291730601,,,1.0
0,0.4,0.0,0.2,10000,100,0.6105734657224184,0.7563511724183132,0.7600705291597626,0.6105734657224184,0.7563511724183132,0.7600705291597626,0.6105734657224184,0.7563511724183132,0.7600705291597626,,,0.6189142309781158,0.7643286617822493,0.7648797410124338,0.6189142309781158,0.7643286617822493,0.7648797410124338,0.6189142309781158,0.7643286617822493,0.7648797410124338,,,1.0
0,0.4,0.0,0.2,10000,100,0.6090193655976011,0.7500749147116959,0.7640681684401036,0.6090193655976011,0.7500749147116959,0.7640681684401036,0.6090193655976011,0.7500749147116959,0.7640681684401036,,,0.613848649466817,0.7576347022965406,0.7638434659055706,0.613848649466817,0.7576347022965406,0.7638434659055706,0.613848649466817,0.7576347022965406,0.7638434659055706,,,1.0
0,0.4,0.0,0.2,10000,100,0.5976476292119621,0.7506546257185858,0.7456809152665141,0.5976476292119621,0.7506546257185858,0.7456809152665141,0.5976476292119621,0.7506546257185858,0.7456809152665141,,,0.609541919444733,0.752793884740104,0.7620839490078488,0.609541919444733,0.752793884740104,0.7620839490078488,0.609541919444733,0.752793884740104,0.7620839490078488,,,1.0
0,0.4,0.0,0.2,10000,100,0.5962797050042952,0.7448915183904301,0.7492949500742097,0.5962797050042952,0.7448915183904301,0.7492949500742097,0.5962797050042952,0.7448915183904301,0.7492949500742097,,,0.6113901004216444,0.7618947756633919,0.7558009260575839,0.6113901004216444,0.7618947756633919,0.7558009260575839,0.6113901004216444,0.7618947756633919,0.7558009260575839,,,1.0
0,0.4,0.0,0.2,10000,100,0.5934365849867156,0.7500844719841505,0.7396904678893264,0.5934365849867156,0.7500844719841505,0.7396904678893264,0.5934365849867156,0.7500844719841505,0.7396904678893264,,,0.6014470131733851,0.7510161618757276,0.751242787470646,0.6014470131733851,0.7510161618757276,0.751242787470646,0.6014470131733851,0.7510161618757276,0.751242787470646,,,1.0
0,0.4,0.0,0.2,10000,100,0.5933507146687376,0.7444293651622182,0.7451381067932984,0.5933507146687376,0.7444293651622182,0.7451381067932984,0.5933507146687376,0.7444293651622182,0.7451381067932984,,,0.6082467056838832,0.7497342470675803,0.7632050981513913,0.6082467056838832,0.7497342470675803,0.7632050981513913,0.6082467056838832,0.7497342470675803,0.7632050981513913,,,1.0
0,0.4,0.0,0.2,10000,100,0.5993853367686425,0.7509669806212443,0.7480778074092714,0.5993853367686425,0.7509669806212443,0.7480778074092714,0.5993853367686425,0.7509669806212443,0.7480778074092714,,,0.6060453409317699,0.7517816856987527,0.7576514299703615,0.6060453409317699,0.7517816856987527,0.7576514299703615,0.6060453409317699,0.7517816856987527,0.7576514299703615,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.6038220121977135,0.7504671493326202,0.7555073820897185,0.6038220121977135,0.7504671493326202,0.7555073820897185,0.6038220121977135,0.7504671493326202,0.7555073820897185,,,0.6005806664116622,0.7480463192721257,0.7528761850215276,0.6005806664116622,0.7480463192721257,0.7528761850215276,0.6005806664116622,0.7480463192721257,0.7528761850215276,,,1.0
0,0.4,0.0,0.2,10000,100,0.6043177130053914,0.753555285144891,0.75317308166606,0.6043177130053914,0.753555285144891,0.75317308166606,0.6043177130053914,0.753555285144891,0.75317308166606,,,0.6041467637733929,0.7542852709521328,0.7521802396524161,0.6041467637733929,0.7542852709521328,0.7521802396524161,0.6041467637733929,0.7542852709521328,0.7521802396524161,,,1.0
0,0.4,0.0,0.2,10000,100,0.5981444431861555,0.7462493655187571,0.7508621733613441,0.5981444431861555,0.7462493655187571,0.7508621733613441,0.5981444431861555,0.7462493655187571,0.7508621733613441,,,0.5830406565627309,0.7409016645188664,0.7323649393881352,0.5830406565627309,0.7409016645188664,0.7323649393881352,0.5830406565627309,0.7409016645188664,0.7323649393881352,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5845665440309677,0.7422892153449836,0.7334145066314457,0.5845665440309677,0.7422892153449836,0.7334145066314457,0.5845665440309677,0.7422892153449836,0.7334145066314457,,,0.5924281220388863,0.7410857363051495,0.7470508594745854,0.5924281220388863,0.7410857363051495,0.7470508594745854,0.5924281220388863,0.7410857363051495,0.7470508594745854,,,1.0
0,0.4,0.0,0.2,10000,100,0.6118149459540289,0.7605212931921532,0.7578090827382,0.6118149459540289,0.7605212931921532,0.7578090827382,0.6118149459540289,0.7605212931921532,0.7578090827382,,,0.6044263490130736,0.7501665341022071,0.7567593997216755,0.6044263490130736,0.7501665341022071,0.7567593997216755,0.6044263490130736,0.7501665341022071,0.7567593997216755,,,1.0
0,0.4,0.0,0.2,10000,100,0.5926604093724852,0.7493600454671934,0.7391884989108982,0.5926604093724852,0.7493600454671934,0.7391884989108982,0.5926604093724852,0.7493600454671934,0.7391884989108982,,,0.5922478638442478,0.7495462095344497,0.7383661115607698,0.5922478638442478,0.7495462095344497,0.7383661115607698,0.5922478638442478,0.7495462095344497,0.7383661115607698,,,1.0
0,0.4,0.0,0.2,10000,100,0.5970423392156103,0.7443863302277935,0.7510131326517783,0.5970423392156103,0.7443863302277935,0.7510131326517783,0.5970423392156103,0.7443863302277935,0.7510131326517783,,,0.5926632147325148,0.7459349534777557,0.7425561801571621,0.5926632147325148,0.7459349534777557,0.7425561801571621,0.5926632147325148,0.7459349534777557,0.7425561801571621,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.587430263339052,0.7348008279747621,0.7454804912265482,0.587430263339052,0.7348008279747621,0.7454804912265482,0.587430263339052,0.7348008279747621,0.7454804912265482,,,0.5884696664556865,0.7434195048649612,0.7384502377614733,0.5884696664556865,0.7434195048649612,0.7384502377614733,0.5884696664556865,0.7434195048649612,0.7384502377614733,,,1.0
0,0.4,0.0,0.2,10000,100,0.5876157571904765,0.7388065073932348,0.7416978165211723,0.5876157571904765,0.7388065073932348,0.7416978165211723,0.5876157571904765,0.7388065073932348,0.7416978165211723,,,0.6102884943839522,0.760630170138879,0.755361203395916,0.6102884943839522,0.760630170138879,0.755361203395916,0.6102884943839522,0.760630170138879,0.755361203395916,,,1.0
0,0.4,0.0,0.2,10000,100,0.5842186270752479,0.7392728005640893,0.7358311965470526,0.5842186270752479,0.7392728005640893,0.7358311965470526,0.5842186270752479,0.7392728005640893,0.7358311965470526,,,0.597164874348018,0.7430170714907652,0.7526066674835508,0.597164874348018,0.7430170714907652,0.7526066674835508,0.597164874348018,0.7430170714907652,0.7526066674835508,,,1.0
0,0.4,0.0,0.2,10000,100,0.6000353171758712,0.7485459309463037,0.7515151281048935,0.6000353171758712,0.7485459309463037,0.7515151281048935,0.6000353171758712,0.7485459309463037,0.7515151281048935,,,0.6112918855391752,0.7534177201665382,0.7641785066413305,0.6112918855391752,0.7534177201665382,0.7641785066413305,0.6112918855391752,0.7534177201665382,0.7641785066413305,,,1.0
0,0.4,0.0,0.2,10000,100,0.5961793879084609,0.7451777310331652,0.7488472864885404,0.5961793879084609,0.7451777310331652,0.7488472864885404,0.5961793879084609,0.7451777310331652,0.7488472864885404,,,0.5858569503102704,0.7401270712528991,0.7375817181600002,0.5858569503102704,0.7401270712528991,0.7375817181600002,0.5858569503102704,0.7401270712528991,0.7375817181600002,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5993008145684942,0.7389614242306379,0.7602478549997514,0.5993008145684942,0.7389614242306379,0.7602478549997514,0.5993008145684942,0.7389614242306379,0.7602478549997514,,,0.6137508929834228,0.7563187501556135,0.7650338630417974,0.6137508929834228,0.7563187501556135,0.7650338630417974,0.6137508929834228,0.7563187501556135,0.7650338630417974,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5974439528436907,0.7533231886698033,0.7427513025436697,0.5974439528436907,0.7533231886698033,0.7427513025436697,0.5974439528436907,0.7533231886698033,0.7427513025436697,,,0.5993469770705093,0.7501109289140502,0.7488693345478142,0.5993469770705093,0.7501109289140502,0.7488693345478142,0.5993469770705093,0.7501109289140502,0.7488693345478142,,,1.0
0,0.4,0.0,0.2,10000,100,0.619026256996042,0.7632728738910698,0.7661115618127992,0.619026256996042,0.7632728738910698,0.7661115618127992,0.619026256996042,0.7632728738910698,0.7661115618127992,,,0.6118567199888802,0.7572635702676636,0.7611361544518869,0.6118567199888802,0.7572635702676636,0.7611361544518869,0.6118567199888802,0.7572635702676636,0.7611361544518869,,,1.0
0,0.4,0.0,0.2,10000,100,0.6180156602408613,0.7643678349972861,0.7634687353172139,0.6180156602408613,0.7643678349972861,0.7634687353172139,0.6180156602408613,0.7643678349972861,0.7634687353172139,,,0.5829802597982893,0.73708887033763,0.7360326190979882,0.5829802597982893,0.73708887033763,0.7360326190979882,0.5829802597982893,0.73708887033763,0.7360326190979882,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.6065720600072292,0.7497261530496478,0.760578665890935,0.6065720600072292,0.7497261530496478,0.760578665890935,0.6065720600072292,0.7497261530496478,0.760578665890935,,,0.6021930043868842,0.7517256713933286,0.7516962084159677,0.6021930043868842,0.7517256713933286,0.7516962084159677,0.6021930043868842,0.7517256713933286,0.7516962084159677,,,1.0
0,0.4,0.0,0.2,10000,100,0.6114766081871346,0.7587301587301588,0.7590744101633394,0.6114766081871346,0.7587301587301588,0.7590744101633394,0.6114766081871346,0.7587301587301588,0.7590744101633394,,,0.590637919585288,0.7407810403684729,0.7445139928411467,0.590637919585288,0.7407810403684729,0.7445139928411467,0.590637919585288,0.7407810403684729,0.7445139928411467,,,1.0
0,0.4,0.0,0.2,10000,100,0.6053374934196165,0.7469008182631908,0.761553620753711,0.6053374934196165,0.7469008182631908,0.761553620753711,0.6053374934196165,0.7469008182631908,0.761553620753711,,,0.5977360979864735,0.7469830961695793,0.7494787065776117,0.5977360979864735,0.7469830961695793,0.7494787065776117,0.5977360979864735,0.7469830961695793,0.7494787065776117,,,0.9999999999999999
0,0.4,0.0,0.2,10000,100,0.5981039715795887,0.7473490765729928,0.7496885200712867,0.5981039715795887,0.7473490765729928,0.7496885200712867,0.5981039715795887,0.7473490765729928,0.7496885200712867,,,0.6033545522357906,0.7517914511311397,0.7534408778854668,0.6033545522357906,0.7517914511311397,0.7534408778854668,0.6033545522357906,0.7517914511311397,0.7534408778854668,,,1.0
0,0.4,0.0,0.2,10000,100,0.6039036491060458,0.754274727219354,0.7518139001954478,0.6039036491060458,0.754274727219354,0.7518139001954478,0.6039036491060458,0.754274727219354,0.7518139001954478,,,0.60290734948746,0.750025625375284,0.7545223079549505,0.60290734948746,0.750025625375284,0.7545223079549505,0.60290734948746,0.750025625375284,0.7545223079549505,,,1.0
