,Unnamed: 0,causalrep_train_accs,causalrep_test_accs,naive_train_accs,naive_test_accs,naive_vae_train_accs,naive_vae_test_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed,target_label,spurious_label,setting,train_spurious_corr:,test_spurious_corr:
0,0,0.561131992040681,0.7241625089094796,0.4970152676105499,0.442266583442688,0.5354852676391602,0.8959372639656067,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,30758410,Goatee,Male,Goatee_Male,0.8948548418761402,0.0575405307911069
0,0,0.5973651708522025,0.6096059113300493,0.5411692261695862,0.5375615954399109,0.5139975547790527,0.5158045887947083,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,79564950,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7812409678923856,-0.7880471545644953
0,0,0.5342255375164546,0.7597330367074527,0.5596752762794495,0.6492398977279663,0.5425625443458557,0.8928439021110535,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,97470828,Goatee,Male,Goatee_Male,0.8872207371147515,0.0674534039358037
0,0,0.5850308995193408,0.479832488428477,0.5557335615158081,0.4957019984722137,0.5717555284500122,0.5519065260887146,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,94319784,Mustache,Black_Hair,Mustache_Black_Hair,0.7597905502709151,-0.7779679619605564
0,0,0.5363440860215054,0.5003076923076923,0.5008602142333984,0.4964102506637573,0.5344085693359375,0.5013333559036255,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,16356344,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7832554299494929,-0.7965174444248518
0,0,0.5943027796921663,0.5024401064773736,0.5750057697296143,0.524401068687439,0.5722489953041077,0.5312777161598206,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,914790,Mustache,Black_Hair,Mustache_Black_Hair,0.7696731158755076,-0.7575783562117636
0,0,0.603324440796224,0.6115211152111522,0.5897804498672485,0.5879458785057068,0.4974348545074463,0.501230001449585,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,59499250,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7894339977902812,-0.7946086978991147
0,0,0.523270708795901,0.4869013507981989,0.5292484760284424,0.5431846380233765,0.5249786376953125,0.4922226667404175,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,31115604,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7803361032883979,-0.7973264521542812
0,0,0.5349506578947368,0.5380912515696944,0.4975329041481018,0.5288823843002319,0.5090460777282715,0.485558807849884,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,67278106,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.8009216789385796,-0.7874110679736773
0,0,0.579131508540852,0.5387346001252871,0.5480551719665527,0.5408227443695068,0.5066885948181152,0.4884109497070312,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,54790216,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.8081629229813017,-0.7939902679145971
0,0,0.5768670688579155,0.5120976225541763,0.4655710458755493,0.4693877696990967,0.5065529346466064,0.4742268025875091,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,23243366,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7932273836427408,-0.7830817114384694
0,0,0.5851235851235851,0.530256183745583,0.5264495015144348,0.5083922147750854,0.5814275741577148,0.537102460861206,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,59823646,Mustache,Black_Hair,Mustache_Black_Hair,0.7819047520355688,-0.789537296201147
0,0,0.5572715572715573,0.5374358974358975,0.5169455409049988,0.4962051212787628,0.5409695506095886,0.4910769164562225,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,38398270,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7887327969001119,-0.8112592442251942
0,0,0.5572916666666666,0.5279187817258884,0.5049999952316284,0.5023265480995178,0.4820833504199981,0.5021150708198547,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,60872118,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7943441421105012,-0.7845060851504722
0,0,0.5522707797772065,0.5302688282372255,0.5154241919517517,0.4793761372566223,0.5291345119476318,0.4962035715579986,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,50273764,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7738103428249358,-0.7985357946584647
0,0,0.5614863477725313,0.5674456744567445,0.6887702941894531,0.6816318035125732,0.5132416486740112,0.507995069026947,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,27809616,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7928985557279472,-0.7978131352314968
0,0,0.593822573153739,0.498781838316722,0.4505341351032257,0.5258029103279114,0.5726892352104187,0.537320077419281,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,99696118,Mustache,Black_Hair,Mustache_Black_Hair,0.7740695876837431,-0.7776991966614257
0,0,0.6110419261104193,0.5726369211249736,0.4663760960102081,0.4734616279602051,0.5097550749778748,0.4713470041751861,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,31064592,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7857110872058125,-0.7908072770034427
0,0,0.594607159460716,0.5356037151702786,0.5534635186195374,0.4453781545162201,0.5767084956169128,0.5459973216056824,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,49257912,Mustache,Black_Hair,Mustache_Black_Hair,0.7523538636230972,-0.7965410251447858
0,0,0.5770964833183048,0.8424354243542436,0.5421550869941711,0.6520295143127441,0.5617673397064209,0.9125460982322692,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,38400016,Mustache,Male,Mustache_Male,0.8929363290914286,0.0910574582946384
0,0,0.5545851528384279,0.6013191645291316,0.5574235916137695,0.7478929758071899,0.5425764322280884,0.9039941430091858,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,67432448,Goatee,Male,Goatee_Male,0.8924629724984179,0.0559890955810561
0,0,0.5502453595050139,0.5674342105263158,0.4964796304702759,0.4954769611358642,0.5212289094924927,0.5123355388641357,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,81923706,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7853672265516777,-0.778262323819474
0,0,0.5615266505812678,0.8038785217709477,0.4360605478286743,0.3194291889667511,0.541785478591919,0.8993780016899109,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,81549778,Goatee,Male,Goatee_Male,0.8884391879944548,0.0532628167253544
0,0,0.5932769367764915,0.7472727272727273,0.5434105396270752,0.6490908861160278,0.5663401484489441,0.901454508304596,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,32473290,Mustache,Male,Mustache_Male,0.9000706103071723,0.0965493558378923
0,0,0.5848751156336726,0.511283185840708,0.6154024004936218,0.5134955644607544,0.5668362379074097,0.5391592979431152,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,94349258,Mustache,Black_Hair,Mustache_Black_Hair,0.7535887739813552,-0.7726034516650531
0,0,0.5439571752110356,0.5079365079365079,0.4931027293205261,0.5075187683105469,0.5215153098106384,0.4966583251953125,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,71378088,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.7817314023275527,-0.7873751071732759
0,0,0.5774709620863467,0.6687523003312477,0.5559938549995422,0.629002571105957,0.5408722162246704,0.9020978808403016,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,30104148,Goatee,Male,Goatee_Male,0.8853908454363504,0.0508132557209556
0,0,0.5933423301844355,0.783744557329463,0.5110211372375488,0.461901307106018,0.5569050908088684,0.899854838848114,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,81917138,Mustache,Male,Mustache_Male,0.8904569231569963,0.0872789673391417
